ticker,event_ticker,title,status,result,strike,volume,close_time,expiration_time
KXBTC15M-25DEC161230-30,KXBTC15M-25DEC161230,"BTC price up in next 15 mins?",finalized,no,87735,1071,2025-12-16T17:30:00Z,2025-12-23T17:30:00Z
KXBTC15M-25DEC161215-15,KXBTC15M-25DEC161215,"BTC price up in next 15 mins?",finalized,yes,87614,1041,2025-12-16T17:15:00Z,2025-12-23T17:15:00Z
KXBTC15M-25DEC161200-00,KXBTC15M-25DEC161200,"BTC price up in next 15 mins?",finalized,yes,87520,706,2025-12-16T17:00:00Z,2025-12-23T17:00:00Z
KXBTC15M-25DEC161145-45,KXBTC15M-25DEC161145,"BTC price up in next 15 mins?",finalized,no,87846,322,2025-12-16T16:45:00Z,2025-12-23T16:45:00Z
KXBTC15M-25DEC161130-30,KXBTC15M-25DEC161130,"BTC price up in next 15 mins?",finalized,yes,87722,523,2025-12-16T16:30:00Z,2025-12-23T16:30:00Z
KXBTC15M-25DEC161115-15,KXBTC15M-25DEC161115,"BTC price up in next 15 mins?",finalized,no,87941,583,2025-12-16T16:15:00Z,2025-12-23T16:15:00Z
KXBTC15M-25DEC161100-00,KXBTC15M-25DEC161100,"BTC price up in next 15 mins?",finalized,yes,87236,275,2025-12-16T16:00:00Z,2025-12-23T16:00:00Z
KXBTC15M-25DEC161045-45,KXBTC15M-25DEC161045,"BTC price up in next 15 mins?",finalized,yes,87199,3570,2025-12-16T15:45:00Z,2025-12-23T15:45:00Z
KXBTC15M-25DEC161030-30,KXBTC15M-25DEC161030,"BTC price up in next 15 mins?",finalized,no,87218,1381,2025-12-16T15:30:00Z,2025-12-23T15:30:00Z
KXBTC15M-25DEC161015-15,KXBTC15M-25DEC161015,"BTC price up in next 15 mins?",finalized,no,87255,340,2025-12-16T15:15:00Z,2025-12-23T15:15:00Z
KXBTC15M-25DEC161000-00,KXBTC15M-25DEC161000,"BTC price up in next 15 mins?",finalized,yes,87103,364,2025-12-16T15:00:00Z,2025-12-23T15:00:00Z
KXBTC15M-25DEC160945-45,KXBTC15M-25DEC160945,"BTC price up in next 15 mins?",finalized,yes,86942,101,2025-12-16T14:45:00Z,2025-12-23T14:45:00Z
KXBTC15M-25DEC160930-30,KXBTC15M-25DEC160930,"BTC price up in next 15 mins?",finalized,yes,86770,1007,2025-12-16T14:30:00Z,2025-12-23T14:30:00Z
KXBTC15M-25DEC160915-15,KXBTC15M-25DEC160915,"BTC price up in next 15 mins?",finalized,yes,86562,0,2025-12-16T14:15:00Z,2025-12-23T14:15:00Z
KXBTC15M-25DEC160000-00,KXBTC15M-25DEC160000,"BTC price up in next 15 mins?",finalized,yes,85633,39,2025-12-16T05:00:00Z,2025-12-23T05:00:00Z
KXBTC15M-25DEC152345-45,KXBTC15M-25DEC152345,"BTC price up in next 15 mins?",finalized,yes,85629,40,2025-12-16T04:45:00Z,2025-12-23T04:45:00Z
KXBTC15M-25DEC152330-30,KXBTC15M-25DEC152330,"BTC price up in next 15 mins?",finalized,no,85799,6,2025-12-16T04:30:00Z,2025-12-23T04:30:00Z
KXBTC15M-25DEC152315-15,KXBTC15M-25DEC152315,"BTC price up in next 15 mins?",finalized,no,85852,35,2025-12-16T04:15:00Z,2025-12-23T04:15:00Z
KXBTC15M-25DEC152300-00,KXBTC15M-25DEC152300,"BTC price up in next 15 mins?",finalized,yes,85750,5,2025-12-16T04:00:00Z,2025-12-23T04:00:00Z
KXBTC15M-25DEC152245-45,KXBTC15M-25DEC152245,"BTC price up in next 15 mins?",finalized,yes,85633,32,2025-12-16T03:45:00Z,2025-12-23T03:45:00Z
KXBTC15M-25DEC152230-30,KXBTC15M-25DEC152230,"BTC price up in next 15 mins?",finalized,no,85719,97,2025-12-16T03:30:00Z,2025-12-23T03:30:00Z
KXBTC15M-25DEC152215-15,KXBTC15M-25DEC152215,"BTC price up in next 15 mins?",finalized,no,85903,46,2025-12-16T03:15:00Z,2025-12-23T03:15:00Z
KXBTC15M-25DEC152200-00,KXBTC15M-25DEC152200,"BTC price up in next 15 mins?",finalized,no,86113,22,2025-12-16T03:00:00Z,2025-12-23T03:00:00Z
KXBTC15M-25DEC152145-45,KXBTC15M-25DEC152145,"BTC price up in next 15 mins?",finalized,no,86165,280,2025-12-16T02:45:00Z,2025-12-23T02:45:00Z
KXBTC15M-25DEC152130-30,KXBTC15M-25DEC152130,"BTC price up in next 15 mins?",finalized,yes,85978,9,2025-12-16T02:30:00Z,2025-12-23T02:30:00Z
KXBTC15M-25DEC152115-15,KXBTC15M-25DEC152115,"BTC price up in next 15 mins?",finalized,yes,85901,544,2025-12-16T02:15:00Z,2025-12-23T02:15:00Z
KXBTC15M-25DEC152100-00,KXBTC15M-25DEC152100,"BTC price up in next 15 mins?",finalized,yes,85839,10,2025-12-16T02:00:00Z,2025-12-23T02:00:00Z
KXETH15M-25DEC171800-00,KXETH15M-25DEC171800,"ETH price up in next 15 mins?",finalized,yes,2829,1,2025-12-17T23:00:00Z,2025-12-24T23:00:00Z
KXETH15M-25DEC171745-45,KXETH15M-25DEC171745,"ETH price up in next 15 mins?",finalized,no,2832,0,2025-12-17T22:45:00Z,2025-12-24T22:45:00Z
KXETH15M-25DEC171730-30,KXETH15M-25DEC171730,"ETH price up in next 15 mins?",finalized,yes,2825,5,2025-12-17T22:30:00Z,2025-12-24T22:30:00Z
KXETH15M-25DEC171715-15,KXETH15M-25DEC171715,"ETH price up in next 15 mins?",finalized,yes,2818,89,2025-12-17T22:15:00Z,2025-12-24T22:15:00Z
KXETH15M-25DEC171700-00,KXETH15M-25DEC171700,"ETH price up in next 15 mins?",finalized,yes,2816,3,2025-12-17T22:00:00Z,2025-12-24T22:00:00Z
KXETH15M-25DEC171645-45,KXETH15M-25DEC171645,"ETH price up in next 15 mins?",finalized,no,2819,0,2025-12-17T21:45:00Z,2025-12-24T21:45:00Z
KXETH15M-25DEC171630-30,KXETH15M-25DEC171630,"ETH price up in next 15 mins?",finalized,no,2826,12,2025-12-17T21:30:00Z,2025-12-24T21:30:00Z
KXETH15M-25DEC171615-15,KXETH15M-25DEC171615,"ETH price up in next 15 mins?",finalized,yes,2818,35,2025-12-17T21:15:00Z,2025-12-24T21:15:00Z
KXETH15M-25DEC171600-00,KXETH15M-25DEC171600,"ETH price up in next 15 mins?",finalized,no,2827,0,2025-12-17T21:00:00Z,2025-12-24T21:00:00Z
KXETH15M-25DEC171545-45,KXETH15M-25DEC171545,"ETH price up in next 15 mins?",finalized,no,2831,72,2025-12-17T20:45:00Z,2025-12-24T20:45:00Z
KXETH15M-25DEC171530-30,KXETH15M-25DEC171530,"ETH price up in next 15 mins?",finalized,yes,2807,82,2025-12-17T20:30:00Z,2025-12-24T20:30:00Z
KXETH15M-25DEC171515-15,KXETH15M-25DEC171515,"ETH price up in next 15 mins?",finalized,no,2819,286,2025-12-17T20:15:00Z,2025-12-24T20:15:00Z
KXETH15M-25DEC171500-00,KXETH15M-25DEC171500,"ETH price up in next 15 mins?",finalized,yes,2806,120,2025-12-17T20:00:00Z,2025-12-24T20:00:00Z
KXETH15M-25DEC171445-45,KXETH15M-25DEC171445,"ETH price up in next 15 mins?",finalized,no,2807,263,2025-12-17T19:45:00Z,2025-12-24T19:45:00Z
KXETH15M-25DEC171430-30,KXETH15M-25DEC171430,"ETH price up in next 15 mins?",finalized,yes,2798,55,2025-12-17T19:30:00Z,2025-12-24T19:30:00Z
KXETH15M-25DEC171415-15,KXETH15M-25DEC171415,"ETH price up in next 15 mins?",finalized,no,2810,251,2025-12-17T19:15:00Z,2025-12-24T19:15:00Z
KXETH15M-25DEC171400-00,KXETH15M-25DEC171400,"ETH price up in next 15 mins?",finalized,no,2825,0,2025-12-17T19:00:00Z,2025-12-24T19:00:00Z
KXETH15M-25DEC171345-45,KXETH15M-25DEC171345,"ETH price up in next 15 mins?",finalized,no,2849,9,2025-12-17T18:45:00Z,2025-12-24T18:45:00Z
KXETH15M-25DEC171330-30,KXETH15M-25DEC171330,"ETH price up in next 15 mins?",finalized,no,2851,1,2025-12-17T18:30:00Z,2025-12-24T18:30:00Z
KXETH15M-25DEC171315-15,KXETH15M-25DEC171315,"ETH price up in next 15 mins?",finalized,yes,2847,0,2025-12-17T18:15:00Z,2025-12-24T18:15:00Z
KXETH15M-25DEC171300-00,KXETH15M-25DEC171300,"ETH price up in next 15 mins?",finalized,no,2849,66,2025-12-17T18:00:00Z,2025-12-24T18:00:00Z
KXETH15M-25DEC171245-45,KXETH15M-25DEC171245,"ETH price up in next 15 mins?",finalized,no,2867,249,2025-12-17T17:45:00Z,2025-12-24T17:45:00Z
KXETH15M-25DEC171230-30,KXETH15M-25DEC171230,"ETH price up in next 15 mins?",finalized,yes,2857,6,2025-12-17T17:30:00Z,2025-12-24T17:30:00Z
KXETH15M-25DEC171215-15,KXETH15M-25DEC171215,"ETH price up in next 15 mins?",finalized,no,2862,1,2025-12-17T17:15:00Z,2025-12-24T17:15:00Z
KXETH15M-25DEC171200-00,KXETH15M-25DEC171200,"ETH price up in next 15 mins?",finalized,yes,2846,108,2025-12-17T17:00:00Z,2025-12-24T17:00:00Z
KXETH15M-25DEC171145-45,KXETH15M-25DEC171145,"ETH price up in next 15 mins?",finalized,no,2848,300,2025-12-17T16:45:00Z,2025-12-24T16:45:00Z
KXETH15M-25DEC171130-30,KXETH15M-25DEC171130,"ETH price up in next 15 mins?",finalized,no,2891,0,2025-12-17T16:30:00Z,2025-12-24T16:30:00Z
KXETH15M-25DEC171115-15,KXETH15M-25DEC171115,"ETH price up in next 15 mins?",finalized,no,2902,117,2025-12-17T16:15:00Z,2025-12-24T16:15:00Z
KXETH15M-25DEC171100-00,KXETH15M-25DEC171100,"ETH price up in next 15 mins?",finalized,no,2950,35,2025-12-17T16:00:00Z,2025-12-24T16:00:00Z
KXETH15M-25DEC171045-45,KXETH15M-25DEC171045,"ETH price up in next 15 mins?",finalized,no,3014,226,2025-12-17T15:45:00Z,2025-12-24T15:45:00Z
KXETH15M-25DEC171030-30,KXETH15M-25DEC171030,"ETH price up in next 15 mins?",finalized,no,3020,86,2025-12-17T15:30:00Z,2025-12-24T15:30:00Z
KXETH15M-25DEC171015-15,KXETH15M-25DEC171015,"ETH price up in next 15 mins?",finalized,yes,2989,201,2025-12-17T15:15:00Z,2025-12-24T15:15:00Z
KXETH15M-25DEC171000-00,KXETH15M-25DEC171000,"ETH price up in next 15 mins?",finalized,yes,2924,73,2025-12-17T15:00:00Z,2025-12-24T15:00:00Z
KXETH15M-25DEC170945-45,KXETH15M-25DEC170945,"ETH price up in next 15 mins?",finalized,no,2942,300,2025-12-17T14:45:00Z,2025-12-24T14:45:00Z
KXETH15M-25DEC170930-30,KXETH15M-25DEC170930,"ETH price up in next 15 mins?",finalized,yes,2941,627,2025-12-17T14:30:00Z,2025-12-24T14:30:00Z
KXETH15M-25DEC170915-15,KXETH15M-25DEC170915,"ETH price up in next 15 mins?",finalized,no,2945,327,2025-12-17T14:15:00Z,2025-12-24T14:15:00Z
KXETH15M-25DEC170000-00,KXETH15M-25DEC170000,"ETH price up in next 15 mins?",finalized,yes,2929,454,2025-12-17T05:00:00Z,2025-12-24T05:00:00Z
KXETH15M-25DEC162345-45,KXETH15M-25DEC162345,"ETH price up in next 15 mins?",finalized,no,2940,100,2025-12-17T04:45:00Z,2025-12-24T04:45:00Z
KXETH15M-25DEC162330-30,KXETH15M-25DEC162330,"ETH price up in next 15 mins?",finalized,no,2948,257,2025-12-17T04:30:00Z,2025-12-24T04:30:00Z
KXETH15M-25DEC162315-15,KXETH15M-25DEC162315,"ETH price up in next 15 mins?",finalized,yes,2947,357,2025-12-17T04:15:00Z,2025-12-24T04:15:00Z
KXETH15M-25DEC162300-00,KXETH15M-25DEC162300,"ETH price up in next 15 mins?",finalized,no,2948,151,2025-12-17T04:00:00Z,2025-12-24T04:00:00Z
KXETH15M-25DEC162245-45,KXETH15M-25DEC162245,"ETH price up in next 15 mins?",finalized,no,2951,171,2025-12-17T03:45:00Z,2025-12-24T03:45:00Z
KXETH15M-25DEC162230-30,KXETH15M-25DEC162230,"ETH price up in next 15 mins?",finalized,no,2956,333,2025-12-17T03:30:00Z,2025-12-24T03:30:00Z
KXETH15M-25DEC162215-15,KXETH15M-25DEC162215,"ETH price up in next 15 mins?",finalized,no,2959,567,2025-12-17T03:15:00Z,2025-12-24T03:15:00Z
KXETH15M-25DEC162200-00,KXETH15M-25DEC162200,"ETH price up in next 15 mins?",finalized,yes,2955,377,2025-12-17T03:00:00Z,2025-12-24T03:00:00Z
KXETH15M-25DEC162145-45,KXETH15M-25DEC162145,"ETH price up in next 15 mins?",finalized,yes,2947,26,2025-12-17T02:45:00Z,2025-12-24T02:45:00Z
KXETH15M-25DEC162130-30,KXETH15M-25DEC162130,"ETH price up in next 15 mins?",finalized,yes,2944,262,2025-12-17T02:30:00Z,2025-12-24T02:30:00Z
KXETH15M-25DEC162115-15,KXETH15M-25DEC162115,"ETH price up in next 15 mins?",finalized,no,2952,227,2025-12-17T02:15:00Z,2025-12-24T02:15:00Z
KXETH15M-25DEC162100-00,KXETH15M-25DEC162100,"ETH price up in next 15 mins?",finalized,no,2956,422,2025-12-17T02:00:00Z,2025-12-24T02:00:00Z
KXETH15M-25DEC162045-45,KXETH15M-25DEC162045,"ETH price up in next 15 mins?",finalized,no,2961,421,2025-12-17T01:45:00Z,2025-12-24T01:45:00Z
KXETH15M-25DEC162030-30,KXETH15M-25DEC162030,"ETH price up in next 15 mins?",finalized,yes,2954,305,2025-12-17T01:30:00Z,2025-12-24T01:30:00Z
KXETH15M-25DEC162015-15,KXETH15M-25DEC162015,"ETH price up in next 15 mins?",finalized,yes,2949,3,2025-12-17T01:15:00Z,2025-12-24T01:15:00Z
KXETH15M-25DEC162000-00,KXETH15M-25DEC162000,"ETH price up in next 15 mins?",finalized,yes,2945,86,2025-12-17T01:00:00Z,2025-12-24T01:00:00Z
KXETH15M-25DEC161945-45,KXETH15M-25DEC161945,"ETH price up in next 15 mins?",finalized,no,2950,306,2025-12-17T00:45:00Z,2025-12-24T00:45:00Z
KXETH15M-25DEC161930-30,KXETH15M-25DEC161930,"ETH price up in next 15 mins?",finalized,no,2951,339,2025-12-17T00:30:00Z,2025-12-24T00:30:00Z
KXETH15M-25DEC161915-15,KXETH15M-25DEC161915,"ETH price up in next 15 mins?",finalized,no,2962,64,2025-12-17T00:15:00Z,2025-12-24T00:15:00Z
KXETH15M-25DEC161900-00,KXETH15M-25DEC161900,"ETH price up in next 15 mins?",finalized,yes,2961,132,2025-12-17T00:00:00Z,2025-12-24T00:00:00Z
KXETH15M-25DEC161845-45,KXETH15M-25DEC161845,"ETH price up in next 15 mins?",finalized,yes,2952,11,2025-12-16T23:45:00Z,2025-12-23T23:45:00Z
KXETH15M-25DEC161830-30,KXETH15M-25DEC161830,"ETH price up in next 15 mins?",finalized,yes,2951,28,2025-12-16T23:30:00Z,2025-12-23T23:30:00Z
KXETH15M-25DEC161815-15,KXETH15M-25DEC161815,"ETH price up in next 15 mins?",finalized,no,2954,448,2025-12-16T23:15:00Z,2025-12-23T23:15:00Z
KXETH15M-25DEC161800-00,KXETH15M-25DEC161800,"ETH price up in next 15 mins?",finalized,no,2959,107,2025-12-16T23:00:00Z,2025-12-23T23:00:00Z
KXETH15M-25DEC161745-45,KXETH15M-25DEC161745,"ETH price up in next 15 mins?",finalized,yes,2955,231,2025-12-16T22:45:00Z,2025-12-23T22:45:00Z
KXETH15M-25DEC161730-30,KXETH15M-25DEC161730,"ETH price up in next 15 mins?",finalized,yes,2946,78,2025-12-16T22:30:00Z,2025-12-23T22:30:00Z
KXETH15M-25DEC161715-15,KXETH15M-25DEC161715,"ETH price up in next 15 mins?",finalized,no,2950,52,2025-12-16T22:15:00Z,2025-12-23T22:15:00Z
KXETH15M-25DEC161700-00,KXETH15M-25DEC161700,"ETH price up in next 15 mins?",finalized,no,2956,216,2025-12-16T22:00:00Z,2025-12-23T22:00:00Z
KXETH15M-25DEC161645-45,KXETH15M-25DEC161645,"ETH price up in next 15 mins?",finalized,yes,2948,21,2025-12-16T21:45:00Z,2025-12-23T21:45:00Z
KXETH15M-25DEC161630-30,KXETH15M-25DEC161630,"ETH price up in next 15 mins?",finalized,yes,2941,248,2025-12-16T21:30:00Z,2025-12-23T21:30:00Z
KXETH15M-25DEC161615-15,KXETH15M-25DEC161615,"ETH price up in next 15 mins?",finalized,no,2948,12,2025-12-16T21:15:00Z,2025-12-23T21:15:00Z
KXETH15M-25DEC161600-00,KXETH15M-25DEC161600,"ETH price up in next 15 mins?",finalized,no,2961,0,2025-12-16T21:00:00Z,2025-12-23T21:00:00Z
KXETH15M-25DEC161545-45,KXETH15M-25DEC161545,"ETH price up in next 15 mins?",finalized,yes,2950,0,2025-12-16T20:45:00Z,2025-12-23T20:45:00Z
KXETH15M-25DEC161530-30,KXETH15M-25DEC161530,"ETH price up in next 15 mins?",finalized,yes,2949,0,2025-12-16T20:30:00Z,2025-12-23T20:30:00Z
KXETH15M-25DEC161515-15,KXETH15M-25DEC161515,"ETH price up in next 15 mins?",finalized,yes,2946,0,2025-12-16T20:15:00Z,2025-12-23T20:15:00Z
KXETH15M-25DEC161500-00,KXETH15M-25DEC161500,"ETH price up in next 15 mins?",finalized,yes,2943,0,2025-12-16T20:00:00Z,2025-12-23T20:00:00Z
KXETH15M-25DEC161445-45,KXETH15M-25DEC161445,"ETH price up in next 15 mins?",finalized,yes,2928,0,2025-12-16T19:45:00Z,2025-12-23T19:45:00Z
KXETH15M-25DEC161430-30,KXETH15M-25DEC161430,"ETH price up in next 15 mins?",finalized,yes,2926,0,2025-12-16T19:30:00Z,2025-12-23T19:30:00Z
KXETH15M-25DEC161415-15,KXETH15M-25DEC161415,"ETH price up in next 15 mins?",finalized,no,2951,0,2025-12-16T19:15:00Z,2025-12-23T19:15:00Z
KXETH15M-25DEC161400-00,KXETH15M-25DEC161400,"ETH price up in next 15 mins?",finalized,yes,2951,107,2025-12-16T19:00:00Z,2025-12-23T19:00:00Z
KXETH15M-25DEC161345-45,KXETH15M-25DEC161345,"ETH price up in next 15 mins?",finalized,yes,2929,0,2025-12-16T18:45:00Z,2025-12-23T18:45:00Z
KXETH15M-25DEC161330-30,KXETH15M-25DEC161330,"ETH price up in next 15 mins?",finalized,no,2931,0,2025-12-16T18:30:00Z,2025-12-23T18:30:00Z
KXETH15M-25DEC161315-15,KXETH15M-25DEC161315,"ETH price up in next 15 mins?",finalized,yes,2918,0,2025-12-16T18:15:00Z,2025-12-23T18:15:00Z
KXETH15M-25DEC161300-00,KXETH15M-25DEC161300,"ETH price up in next 15 mins?",finalized,no,2924,18,2025-12-16T18:00:00Z,2025-12-23T18:00:00Z
KXETH15M-25DEC161245-45,KXETH15M-25DEC161245,"ETH price up in next 15 mins?",finalized,no,2930,0,2025-12-16T17:45:00Z,2025-12-23T17:45:00Z
KXETH15M-25DEC161230-30,KXETH15M-25DEC161230,"ETH price up in next 15 mins?",finalized,no,2950,10,2025-12-16T17:30:00Z,2025-12-23T17:30:00Z
KXETH15M-25DEC161215-15,KXETH15M-25DEC161215,"ETH price up in next 15 mins?",finalized,yes,2939,0,2025-12-16T17:15:00Z,2025-12-23T17:15:00Z
KXETH15M-25DEC161200-00,KXETH15M-25DEC161200,"ETH price up in next 15 mins?",finalized,yes,2932,11,2025-12-16T17:00:00Z,2025-12-23T17:00:00Z
KXETH15M-25DEC161145-45,KXETH15M-25DEC161145,"ETH price up in next 15 mins?",finalized,no,2949,51,2025-12-16T16:45:00Z,2025-12-23T16:45:00Z
KXETH15M-25DEC161130-30,KXETH15M-25DEC161130,"ETH price up in next 15 mins?",finalized,yes,2946,14,2025-12-16T16:30:00Z,2025-12-23T16:30:00Z
KXETH15M-25DEC161115-15,KXETH15M-25DEC161115,"ETH price up in next 15 mins?",finalized,no,2962,41,2025-12-16T16:15:00Z,2025-12-23T16:15:00Z
KXETH15M-25DEC161100-00,KXETH15M-25DEC161100,"ETH price up in next 15 mins?",finalized,yes,2936,0,2025-12-16T16:00:00Z,2025-12-23T16:00:00Z
KXETH15M-25DEC161045-45,KXETH15M-25DEC161045,"ETH price up in next 15 mins?",finalized,yes,2926,0,2025-12-16T15:45:00Z,2025-12-23T15:45:00Z
KXETH15M-25DEC161030-30,KXETH15M-25DEC161030,"ETH price up in next 15 mins?",finalized,no,2936,0,2025-12-16T15:30:00Z,2025-12-23T15:30:00Z
KXETH15M-25DEC161015-15,KXETH15M-25DEC161015,"ETH price up in next 15 mins?",finalized,no,2940,0,2025-12-16T15:15:00Z,2025-12-23T15:15:00Z
KXETH15M-25DEC161000-00,KXETH15M-25DEC161000,"ETH price up in next 15 mins?",finalized,yes,2934,19,2025-12-16T15:00:00Z,2025-12-23T15:00:00Z
KXETH15M-25DEC160945-45,KXETH15M-25DEC160945,"ETH price up in next 15 mins?",finalized,yes,2933,200,2025-12-16T14:45:00Z,2025-12-23T14:45:00Z
KXETH15M-25DEC160930-30,KXETH15M-25DEC160930,"ETH price up in next 15 mins?",finalized,yes,2921,0,2025-12-16T14:30:00Z,2025-12-23T14:30:00Z
KXETH15M-25DEC160915-15,KXETH15M-25DEC160915,"ETH price up in next 15 mins?",finalized,yes,2918,89,2025-12-16T14:15:00Z,2025-12-23T14:15:00Z
KXETH15M-25DEC160000-00,KXETH15M-25DEC160000,"ETH price up in next 15 mins?",finalized,yes,2912,6,2025-12-16T05:00:00Z,2025-12-23T05:00:00Z
KXETH15M-25DEC152345-45,KXETH15M-25DEC152345,"ETH price up in next 15 mins?",finalized,no,2920,0,2025-12-16T04:45:00Z,2025-12-23T04:45:00Z
KXETH15M-25DEC152330-30,KXETH15M-25DEC152330,"ETH price up in next 15 mins?",finalized,no,2930,9,2025-12-16T04:30:00Z,2025-12-23T04:30:00Z
KXETH15M-25DEC152315-15,KXETH15M-25DEC152315,"ETH price up in next 15 mins?",finalized,no,2937,22,2025-12-16T04:15:00Z,2025-12-23T04:15:00Z
KXETH15M-25DEC152300-00,KXETH15M-25DEC152300,"ETH price up in next 15 mins?",finalized,yes,2934,10,2025-12-16T04:00:00Z,2025-12-23T04:00:00Z
KXETH15M-25DEC152245-45,KXETH15M-25DEC152245,"ETH price up in next 15 mins?",finalized,no,2936,0,2025-12-16T03:45:00Z,2025-12-23T03:45:00Z
KXETH15M-25DEC152230-30,KXETH15M-25DEC152230,"ETH price up in next 15 mins?",finalized,yes,2930,0,2025-12-16T03:30:00Z,2025-12-23T03:30:00Z
KXETH15M-25DEC152215-15,KXETH15M-25DEC152215,"ETH price up in next 15 mins?",finalized,no,2946,0,2025-12-16T03:15:00Z,2025-12-23T03:15:00Z
KXETH15M-25DEC152200-00,KXETH15M-25DEC152200,"ETH price up in next 15 mins?",finalized,no,2955,0,2025-12-16T03:00:00Z,2025-12-23T03:00:00Z
KXETH15M-25DEC152145-45,KXETH15M-25DEC152145,"ETH price up in next 15 mins?",finalized,no,2963,0,2025-12-16T02:45:00Z,2025-12-23T02:45:00Z
KXETH15M-25DEC152130-30,KXETH15M-25DEC152130,"ETH price up in next 15 mins?",finalized,yes,2948,0,2025-12-16T02:30:00Z,2025-12-23T02:30:00Z
KXETH15M-25DEC152115-15,KXETH15M-25DEC152115,"ETH price up in next 15 mins?",finalized,yes,2947,33,2025-12-16T02:15:00Z,2025-12-23T02:15:00Z
KXETH15M-25DEC152100-00,KXETH15M-25DEC152100,"ETH price up in next 15 mins?",finalized,yes,2944,0,2025-12-16T02:00:00Z,2025-12-23T02:00:00Z
KXETH15M-25DEC152045-45,KXETH15M-25DEC152045,"ETH price up in next 15 mins?",finalized,no,2949,0,2025-12-16T01:45:00Z,2025-12-23T01:45:00Z
KXETH15M-25DEC152030-30,KXETH15M-25DEC152030,"ETH price up in next 15 mins?",finalized,no,2955,5,2025-12-16T01:30:00Z,2025-12-23T01:30:00Z
KXETH15M-25DEC152015-15,KXETH15M-25DEC152015,"ETH price up in next 15 mins?",finalized,yes,2943,0,2025-12-16T01:15:00Z,2025-12-23T01:15:00Z
KXETH15M-25DEC152000-00,KXETH15M-25DEC152000,"ETH price up in next 15 mins?",finalized,no,2962,13,2025-12-16T01:00:00Z,2025-12-23T01:00:00Z
KXETH15M-25DEC151945-45,KXETH15M-25DEC151945,"ETH price up in next 15 mins?",finalized,no,2974,0,2025-12-16T00:45:00Z,2025-12-23T00:45:00Z
KXETH15M-25DEC151930-30,KXETH15M-25DEC151930,"ETH price up in next 15 mins?",finalized,yes,2969,1,2025-12-16T00:30:00Z,2025-12-23T00:30:00Z
KXETH15M-25DEC151915-15,KXETH15M-25DEC151915,"ETH price up in next 15 mins?",finalized,yes,2965,725,2025-12-16T00:15:00Z,2025-12-23T00:15:00Z
KXETH15M-25DEC151900-00,KXETH15M-25DEC151900,"ETH price up in next 15 mins?",finalized,no,2965,12,2025-12-16T00:00:00Z,2025-12-23T00:00:00Z
KXETH15M-25DEC151845-45,KXETH15M-25DEC151845,"ETH price up in next 15 mins?",finalized,yes,2959,42,2025-12-15T23:45:00Z,2025-12-22T23:45:00Z
KXETH15M-25DEC151830-30,KXETH15M-25DEC151830,"ETH price up in next 15 mins?",finalized,no,2968,0,2025-12-15T23:30:00Z,2025-12-22T23:30:00Z
KXETH15M-25DEC151815-15,KXETH15M-25DEC151815,"ETH price up in next 15 mins?",finalized,yes,2951,0,2025-12-15T23:15:00Z,2025-12-22T23:15:00Z
KXETH15M-25DEC151800-00,KXETH15M-25DEC151800,"ETH price up in next 15 mins?",finalized,yes,2940,496,2025-12-15T23:00:00Z,2025-12-22T23:00:00Z
KXETH15M-25DEC151745-45,KXETH15M-25DEC151745,"ETH price up in next 15 mins?",finalized,yes,2940,162,2025-12-15T22:45:00Z,2025-12-22T22:45:00Z
KXETH15M-25DEC151730-30,KXETH15M-25DEC151730,"ETH price up in next 15 mins?",finalized,no,2942,75,2025-12-15T22:30:00Z,2025-12-22T22:30:00Z
KXETH15M-25DEC151715-15,KXETH15M-25DEC151715,"ETH price up in next 15 mins?",finalized,no,2945,356,2025-12-15T22:15:00Z,2025-12-22T22:15:00Z
KXETH15M-25DEC151700-00,KXETH15M-25DEC151700,"ETH price up in next 15 mins?",finalized,yes,2939,51,2025-12-15T22:00:00Z,2025-12-22T22:00:00Z
KXETH15M-25DEC151645-45,KXETH15M-25DEC151645,"ETH price up in next 15 mins?",finalized,no,2945,324,2025-12-15T21:45:00Z,2025-12-22T21:45:00Z
KXETH15M-25DEC151630-30,KXETH15M-25DEC151630,"ETH price up in next 15 mins?",finalized,yes,2923,143,2025-12-15T21:30:00Z,2025-12-22T21:30:00Z
KXETH15M-25DEC151615-15,KXETH15M-25DEC151615,"ETH price up in next 15 mins?",finalized,no,2933,23,2025-12-15T21:15:00Z,2025-12-22T21:15:00Z
KXETH15M-25DEC151600-00,KXETH15M-25DEC151600,"ETH price up in next 15 mins?",finalized,no,2939,11,2025-12-15T21:00:00Z,2025-12-22T21:00:00Z
KXETH15M-25DEC151545-45,KXETH15M-25DEC151545,"ETH price up in next 15 mins?",finalized,yes,2925,0,2025-12-15T20:45:00Z,2025-12-22T20:45:00Z
KXETH15M-25DEC151530-30,KXETH15M-25DEC151530,"ETH price up in next 15 mins?",finalized,no,2926,0,2025-12-15T20:30:00Z,2025-12-22T20:30:00Z
KXETH15M-25DEC151515-15,KXETH15M-25DEC151515,"ETH price up in next 15 mins?",finalized,no,,110,2025-12-15T20:15:00Z,2025-12-22T20:15:00Z
KXETH15M-25DEC151500-00,KXETH15M-25DEC151500,"ETH price up in next 15 mins?",finalized,no,,100,2025-12-15T20:00:00Z,2025-12-22T20:00:00Z
